Name      Surname   HW1     HW2     HW3     HW4     HW5     HW6     HW7     Exam    
Name2604  Surname2  9.95    2.42    6.83    9.75    2.68    4.12    9.00    8.70    
Name2605  Surname1  2.38    8.99    3.18    3.88    1.89    1.66    7.61    6.13    
Name2606  Surname2  6.79    5.28    7.40    2.72    6.98    1.93    2.84    7.78    
Name2607  Surname1  9.76    6.60    7.96    9.05    7.97    8.31    4.94    2.49    
Name2608  Surname2  2.48    3.60    2.09    4.32    3.64    1.80    2.82    8.98    
Name2609  Surname1  2.71    6.39    4.66    3.01    1.64    8.79    5.61    4.94    
Name2610  Surname2  2.13    8.77    5.15    2.04    2.76    9.81    1.21    2.29    
Name2611  Surname1  8.00    6.55    6.23    5.22    8.68    4.20    6.61    2.50    
Name2612  Surname2  5.60    2.69    5.95    2.35    9.71    7.85    8.02    1.11    
Name2613  Surname1  2.76    4.64    4.46    4.32    7.29    8.02    4.87    2.23    
Name2614  Surname2  3.94    1.52    1.96    3.10    7.57    9.15    9.85    5.75    
Name2615  Surname1  7.58    3.35    8.04    2.49    1.13    8.65    4.55    9.97    
Name2616  Surname2  8.80    2.83    7.46    4.16    2.64    2.96    4.89    4.99    
Name2617  Surname1  3.05    4.81    1.88    1.21    6.62    8.14    9.19    8.58    
Name2618  Surname2  3.28    4.15    5.51    5.50    9.03    5.07    2.66    7.22    
Name2619  Surname1  2.04    8.25    7.48    3.26    6.94    7.53    6.92    3.60    
Name2620  Surname2  4.46    9.26    5.44    8.73    9.47    5.93    3.53    1.04    
Name2621  Surname1  1.35    5.10    3.71    5.28    8.17    6.93    7.88    7.19    
Name2622  Surname2  3.25    5.50    3.47    8.24    3.19    5.45    4.87    4.04    
Name2623  Surname1  5.41    3.54    6.95    2.81    9.53    6.71    6.46    9.59    
Name2624  Surname2  1.51    9.12    2.74    10.00   3.17    9.20    7.48    8.17    
Name2625  Surname1  5.01    5.73    1.23    9.40    7.33    6.38    3.07    7.56    
Name2626  Surname2  5.66    3.45    7.63    7.13    3.25    3.61    1.92    2.61    
Name2627  Surname1  5.94    9.88    9.32    7.92    1.22    8.01    3.76    7.88    
Name2628  Surname2  2.27    6.33    7.48    1.08    7.25    9.66    5.48    6.96    
Name2629  Surname1  8.92    4.64    4.03    4.81    4.59    9.39    8.19    2.44    
Name2630  Surname2  6.72    1.77    9.91    5.66    6.32    1.55    4.37    7.39    
Name2631  Surname1  6.95    6.83    7.61    8.83    9.62    9.42    2.29    3.65    
Name2632  Surname2  3.48    1.15    9.66    7.02    4.34    4.07    4.19    9.49    
Name2633  Surname1  7.00    9.64    1.41    2.63    8.05    4.99    4.35    6.17    
Name2634  Surname2  3.54    1.71    3.72    7.47    9.77    5.18    5.90    9.51    
Name2635  Surname1  5.55    8.35    1.13    9.25    6.13    2.46    1.17    6.41    
Name2636  Surname2  7.79    5.21    1.84    4.75    3.77    8.89    3.07    2.81    
Name2637  Surname1  3.24    3.56    9.04    6.32    6.69    9.39    9.72    1.04    
Name2638  Surname2  4.17    2.23    9.57    1.65    8.39    1.19    8.39    5.63    
Name2639  Surname1  3.53    8.18    8.63    8.17    3.74    7.02    7.13    8.68    
Name2640  Surname2  8.92    3.07    6.57    2.82    9.79    2.69    4.28    1.75    
Name2641  Surname1  9.91    2.39    1.59    2.81    8.26    3.92    9.99    2.37    
Name2642  Surname2  8.55    5.55    9.59    9.90    9.96    4.21    4.28    2.71    
Name2643  Surname1  3.07    4.91    5.51    6.59    7.92    4.03    1.74    8.91    
Name2644  Surname2  6.11    2.21    3.25    3.12    5.11    8.75    5.39    6.19    
Name2645  Surname1  4.65    1.09    5.36    7.47    4.60    1.85    7.46    5.06    
Name2646  Surname2  9.66    9.92    7.62    4.07    1.27    2.83    6.19    7.94    
Name2647  Surname1  5.38    8.52    6.97    7.34    9.63    6.72    4.48    8.51    
Name2648  Surname2  9.30    4.70    1.71    6.87    4.60    2.16    4.75    7.93    
Name2649  Surname1  9.08    2.18    4.39    4.74    5.71    6.60    1.81    5.30    
Name2650  Surname2  9.27    9.98    5.64    4.46    8.81    3.95    6.87    6.25    
Name2651  Surname1  8.95    1.42    5.32    7.83    2.20    4.94    4.19    6.91    
Name2652  Surname2  5.35    5.21    6.53    2.51    8.94    8.71    5.95    2.54    
Name2653  Surname1  9.63    3.74    3.31    9.85    3.89    9.74    4.08    3.16    
Name2654  Surname2  4.00    6.98    6.33    4.73    5.38    9.64    1.01    1.29    
Name2655  Surname1  7.52    6.63    7.49    3.61    8.38    2.04    3.91    9.41    
Name2656  Surname2  4.99    7.69    2.27    2.86    9.98    9.43    7.87    1.62    
Name2657  Surname1  7.02    8.28    9.84    4.67    1.85    5.36    4.16    5.71    
Name2658  Surname2  2.08    6.09    4.54    9.51    4.71    9.38    3.41    8.21    
Name2659  Surname1  3.94    4.36    9.12    2.10    5.19    8.38    3.64    9.85    
Name2660  Surname2  2.67    2.55    6.12    6.02    2.79    6.29    9.67    8.70    
Name2661  Surname1  8.46    9.37    2.58    3.04    1.88    8.35    4.17    1.26    
Name2662  Surname2  7.84    9.67    4.90    8.30    1.98    6.12    6.92    3.19    
Name2663  Surname1  4.45    8.82    1.07    2.36    6.16    7.87    6.62    3.49    
Name2664  Surname2  3.50    6.73    3.48    9.62    8.44    5.94    2.13    8.03    
Name2665  Surname1  8.85    3.33    3.56    9.91    4.46    7.33    5.39    1.95    
Name2666  Surname2  6.37    3.40    1.00    2.81    3.73    8.41    7.44    6.60    
Name2667  Surname1  3.27    8.77    4.29    6.11    1.90    9.66    5.47    3.40    
Name2668  Surname2  9.69    3.88    7.07    6.39    9.57    7.15    4.66    4.75    
Name2669  Surname1  9.59    7.70    3.36    1.20    6.82    1.26    8.40    4.62    
Name2670  Surname2  5.29    8.29    1.53    8.08    8.86    5.89    6.76    7.08    
Name2671  Surname1  1.78    9.39    5.80    2.37    6.70    2.06    8.27    6.71    
Name2672  Surname2  3.00    2.13    4.03    5.98    8.20    4.55    5.76    1.26    
Name2673  Surname1  9.63    2.49    8.77    1.54    2.39    8.66    1.81    1.01    
Name2674  Surname2  5.68    4.18    6.11    1.71    7.58    5.58    7.53    2.71    
Name2675  Surname1  7.13    9.54    1.60    1.88    7.99    7.38    2.38    4.28    
Name2676  Surname2  9.01    8.18    8.89    4.39    9.24    6.77    5.09    7.79    
Name2677  Surname1  6.66    9.46    3.56    1.33    9.66    6.64    4.11    1.15    
Name2678  Surname2  5.74    8.68    3.32    9.55    1.38    1.57    9.24    6.43    
Name2679  Surname1  9.38    8.46    2.35    4.69    9.30    2.42    6.59    6.73    
Name2680  Surname2  6.25    4.12    3.81    6.33    9.39    2.86    3.75    8.71    
Name2681  Surname1  3.32    7.02    8.90    1.37    8.26    2.07    2.80    9.53    
Name2682  Surname2  3.19    8.66    3.65    6.61    3.30    9.30    8.15    6.21    
Name2683  Surname1  6.01    9.87    4.28    5.35    1.06    2.65    5.67    6.13    
Name2684  Surname2  2.04    1.50    8.24    7.49    4.98    5.58    7.92    3.24    
Name2685  Surname1  7.75    4.80    7.33    3.70    5.70    6.53    8.26    6.56    
Name2686  Surname2  6.77    8.26    1.59    9.49    7.45    7.88    1.34    7.87    
Name2687  Surname1  5.48    1.84    1.07    6.92    1.74    8.95    3.54    8.40    
Name2688  Surname2  9.43    2.84    4.80    9.38    6.92    2.71    3.27    4.26    
Name2689  Surname1  9.25    6.27    7.18    2.96    3.49    3.77    9.60    8.31    
Name2690  Surname2  5.21    4.03    2.19    6.48    3.54    4.29    8.51    4.70    
Name2691  Surname1  5.72    8.93    5.03    7.75    7.46    7.76    4.12    8.47    
Name2692  Surname2  7.05    6.96    2.73    4.14    1.80    7.63    1.83    3.86    
Name2693  Surname1  5.66    5.93    8.19    3.21    7.08    7.98    8.95    3.93    
Name2694  Surname2  6.30    5.33    4.32    3.32    5.23    7.11    1.91    2.91    
Name2695  Surname1  1.62    9.92    2.40    1.92    2.27    1.75    4.20    9.22    
Name2696  Surname2  9.10    1.31    8.67    6.90    4.71    3.20    9.98    9.42    
Name2697  Surname1  2.32    8.85    9.34    4.41    1.14    1.61    4.63    7.07    
Name2698  Surname2  7.50    4.93    3.40    5.80    9.82    3.32    2.77    4.16    
Name2699  Surname1  9.61    8.80    4.32    4.67    7.99    7.00    4.42    3.07    
Name2700  Surname2  7.44    8.84    6.46    5.71    4.65    3.94    4.96    8.90    
Name2701  Surname1  9.96    7.04    5.12    7.29    2.74    6.77    3.53    5.90    
Name2702  Surname2  5.39    5.46    2.00    2.78    7.78    8.75    5.88    8.26    
Name2703  Surname1  9.80    9.22    8.51    1.21    4.13    2.58    6.58    6.36    
Name2704  Surname2  2.30    1.09    1.95    4.44    7.69    4.33    7.98    5.98    
Name2705  Surname1  3.19    7.07    4.28    9.33    2.13    8.91    4.43    9.01    
Name2706  Surname2  3.48    6.25    7.04    5.73    1.00    4.80    4.34    7.95    
Name2707  Surname1  2.54    7.68    2.51    2.86    4.92    7.86    4.96    7.98    
Name2708  Surname2  4.52    2.92    3.58    8.58    3.56    3.23    1.83    9.28    
Name2709  Surname1  8.13    6.28    6.61    9.57    8.02    7.29    4.96    5.76    
Name2710  Surname2  1.86    3.60    1.08    8.58    8.43    8.77    1.78    7.95    
Name2711  Surname1  8.64    4.28    9.94    7.75    4.45    6.78    9.34    4.11    
Name2712  Surname2  1.91    8.85    1.78    7.32    9.35    7.68    5.40    2.09    
Name2713  Surname1  4.28    1.39    4.29    2.60    5.55    5.62    1.90    1.13    
Name2714  Surname2  1.61    4.77    2.31    5.04    4.84    1.50    9.08    1.92    
Name2715  Surname1  2.76    4.61    8.07    3.45    5.15    5.36    2.30    6.63    
Name2716  Surname2  9.59    6.02    1.82    4.47    9.91    6.49    5.38    4.16    
Name2717  Surname1  3.74    9.96    6.22    2.75    7.21    5.06    2.32    9.68    
Name2718  Surname2  1.22    7.65    6.02    6.60    6.35    1.66    4.53    8.68    
Name2719  Surname1  4.09    9.05    9.78    8.66    3.20    4.13    6.49    5.12    
Name2720  Surname2  6.71    2.96    1.01    2.73    7.54    5.36    6.91    7.58    
Name2721  Surname1  6.00    3.57    4.78    6.81    9.13    6.74    3.45    3.62    
Name2722  Surname2  5.00    3.94    4.68    3.46    2.46    9.50    9.29    2.50    
Name2723  Surname1  4.90    8.60    5.86    7.73    9.82    7.14    2.52    9.30    
Name2724  Surname2  2.32    5.39    6.98    5.65    4.12    6.12    1.68    7.86    
Name2725  Surname1  8.30    8.77    4.23    7.01    8.45    7.89    4.72    7.40    
Name2726  Surname2  2.20    9.28    8.04    9.45    3.43    4.88    9.40    7.49    
Name2727  Surname1  2.41    5.15    8.18    5.04    4.40    4.99    9.01    8.77    
Name2728  Surname2  5.76    7.29    9.38    8.53    4.01    4.22    9.75    5.54    
Name2729  Surname1  8.67    2.78    4.69    3.50    1.93    5.19    9.07    5.98    
Name2730  Surname2  4.81    3.59    6.99    8.63    5.74    4.77    8.64    8.94    
Name2731  Surname1  7.88    5.74    7.11    1.42    6.28    1.63    6.02    9.01    
Name2732  Surname2  8.75    5.59    1.02    3.96    7.68    7.88    4.81    4.84    
Name2733  Surname1  1.04    3.99    8.54    2.36    4.00    9.99    6.15    5.84    
Name2734  Surname2  1.87    9.54    1.35    1.55    5.88    8.84    1.42    1.65    
Name2735  Surname1  8.77    5.70    6.69    7.53    9.21    7.89    3.70    8.66    
Name2736  Surname2  8.24    8.93    7.67    4.00    9.73    8.70    3.58    7.26    
Name2737  Surname1  6.41    8.16    4.96    7.22    3.99    4.95    6.45    3.43    
Name2738  Surname2  7.35    5.65    3.11    4.58    8.41    9.17    7.54    1.61    
Name2739  Surname1  2.19    8.11    4.37    5.20    9.01    4.11    9.82    9.96    
Name2740  Surname2  8.08    6.77    9.20    1.69    2.18    8.11    5.82    5.06    
Name2741  Surname1  4.65    3.29    6.34    3.16    7.91    4.65    5.45    2.39    
Name2742  Surname2  8.99    9.98    6.13    3.26    2.39    6.54    3.17    5.27    
Name2743  Surname1  3.95    5.12    1.14    5.29    2.12    1.25    9.93    2.16    
Name2744  Surname2  5.24    8.98    7.78    1.31    4.57    4.67    6.32    6.87    
Name2745  Surname1  9.28    3.70    1.49    8.90    2.22    5.63    9.21    1.64    
Name2746  Surname2  1.66    2.44    7.22    5.95    6.84    5.92    6.38    5.25    
Name2747  Surname1  1.63    8.93    2.16    5.46    3.51    5.32    4.79    4.70    
Name2748  Surname2  6.10    7.80    7.78    5.59    4.07    3.22    3.34    1.45    
Name2749  Surname1  9.04    5.80    2.45    9.39    6.68    6.86    8.44    6.25    
Name2750  Surname2  7.78    5.48    9.12    9.53    6.23    1.92    7.16    8.38    
Name2751  Surname1  9.09    9.18    2.65    4.56    1.96    7.17    1.73    8.37    
Name2752  Surname2  9.88    9.75    6.67    6.21    7.73    6.88    6.56    7.91    
Name2753  Surname1  4.73    7.08    7.99    3.27    8.17    1.67    2.10    6.29    
Name2754  Surname2  4.38    8.47    2.93    9.49    6.59    1.30    6.08    3.91    
Name2755  Surname1  9.18    3.16    1.58    7.21    4.08    4.79    8.50    8.01    
Name2756  Surname2  8.30    8.82    5.20    3.23    9.38    7.86    1.13    1.04    
Name2757  Surname1  5.31    2.16    2.30    6.65    3.81    4.61    2.07    6.35    
Name2758  Surname2  8.99    6.23    3.02    1.43    3.67    8.72    4.87    9.88    
Name2759  Surname1  9.09    1.93    1.02    1.75    5.94    2.95    8.80    9.29    
Name2760  Surname2  1.38    2.07    6.80    7.52    3.78    2.01    3.19    3.55    
Name2761  Surname1  4.73    4.04    8.10    9.57    5.85    9.19    9.44    8.64    
Name2762  Surname2  9.23    3.71    1.36    3.89    3.22    4.08    5.48    7.01    
Name2763  Surname1  7.72    9.66    7.53    1.20    6.88    8.09    3.45    2.23    
Name2764  Surname2  7.65    6.24    9.11    5.23    7.94    4.77    7.61    4.59    
Name2765  Surname1  7.78    9.44    7.86    4.45    5.26    1.04    7.20    4.58    
Name2766  Surname2  3.32    9.65    5.98    1.62    3.80    4.97    7.12    9.72    
Name2767  Surname1  7.88    2.76    1.11    2.21    4.90    8.41    6.37    6.07    
Name2768  Surname2  5.02    3.95    7.97    3.31    2.39    6.69    7.71    2.96    
Name2769  Surname1  1.47    4.46    2.53    9.25    5.79    3.30    5.08    9.27    
Name2770  Surname2  9.63    9.00    6.64    9.51    5.75    6.27    7.33    3.09    
Name2771  Surname1  9.51    7.13    8.04    5.12    7.03    1.67    9.97    8.35    
Name2772  Surname2  8.79    6.23    1.10    5.66    1.09    4.84    4.74    5.15    
Name2773  Surname1  6.80    4.81    3.97    3.51    2.49    1.15    7.97    8.40    
Name2774  Surname2  6.75    2.58    4.72    5.91    2.70    8.55    2.22    2.51    
Name2775  Surname1  9.72    6.37    9.18    1.14    8.32    8.46    8.45    9.90    
Name2776  Surname2  6.59    4.33    2.64    6.25    9.11    5.09    6.46    3.42    
Name2777  Surname1  8.66    1.30    6.93    4.54    3.59    6.67    3.59    1.75    
Name2778  Surname2  4.89    8.58    5.35    6.72    1.22    4.30    3.94    3.21    
Name2779  Surname1  6.33    1.70    6.86    6.95    8.84    3.49    5.34    7.01    
Name2780  Surname2  3.43    5.90    3.80    1.27    6.70    5.85    8.13    6.32    
Name2781  Surname1  9.53    2.83    7.25    5.53    8.76    9.00    3.51    7.57    
Name2782  Surname2  5.11    5.58    4.28    1.83    3.15    1.65    6.35    4.75    
Name2783  Surname1  7.33    2.35    5.54    4.36    2.65    8.98    3.07    2.24    
Name2784  Surname2  5.97    6.55    1.28    1.79    4.81    9.82    5.84    5.45    
Name2785  Surname1  1.33    7.38    7.62    6.76    4.90    6.35    3.43    8.19    
Name2786  Surname2  8.48    7.90    4.92    8.74    9.75    3.38    3.75    2.07    
Name2787  Surname1  6.90    7.62    3.98    5.16    3.34    4.56    1.09    1.28    
Name2788  Surname2  8.38    1.98    9.84    4.81    9.33    2.49    8.21    6.46    
Name2789  Surname1  3.86    3.99    9.23    6.08    6.94    5.20    4.57    4.96    
Name2790  Surname2  2.16    1.14    1.53    1.99    3.46    4.74    4.46    2.08    
Name2791  Surname1  4.27    3.30    9.90    9.62    2.71    9.28    5.21    1.72    
Name2792  Surname2  7.81    2.48    2.50    6.98    3.41    8.62    6.89    3.66    
Name2793  Surname1  6.47    3.30    5.63    9.63    4.89    1.16    9.76    2.69    
Name2794  Surname2  5.97    4.87    9.46    6.96    8.95    8.78    7.43    1.94    
Name2795  Surname1  2.98    2.45    2.21    7.48    4.87    1.24    6.61    3.00    
Name2796  Surname2  4.81    9.39    1.22    2.41    8.57    2.62    9.34    6.97    
Name2797  Surname1  4.81    6.15    9.34    9.21    8.58    1.88    2.75    7.29    
Name2798  Surname2  10.00   9.39    1.20    9.68    3.99    6.06    5.97    6.78    
Name2799  Surname1  1.93    1.67    9.37    4.97    2.24    2.28    7.18    1.01    
Name2800  Surname2  9.54    5.90    8.95    2.88    1.90    1.22    3.00    7.85    
Name2801  Surname1  2.38    5.71    7.12    6.88    4.01    5.55    2.81    5.13    
Name2802  Surname2  7.14    1.18    5.95    9.92    9.95    2.20    8.07    4.53    
Name2803  Surname1  2.85    6.30    6.71    2.01    9.78    1.88    3.08    7.50    
Name2804  Surname2  2.27    9.94    5.31    10.00   4.34    4.35    2.26    4.78    
Name2805  Surname1  4.10    4.38    5.56    5.49    4.63    1.04    5.12    8.49    
Name2806  Surname2  4.37    8.12    9.16    6.66    2.16    5.16    9.64    5.80    
Name2807  Surname1  9.00    2.61    8.02    6.66    8.51    2.10    9.22    3.70    
Name2808  Surname2  4.12    1.54    3.09    8.46    7.86    5.22    7.41    1.79    
Name2809  Surname1  3.57    3.37    6.86    4.36    2.44    9.89    4.70    6.64    
